Tweet,Date,Retweet,Favorite,Tweet Source,Tweet Language,User Name,User Language
"Avec le fil #CIVSocial, je comprends a quel point #Twitter peut changer une vie !!! #ThankUAll who did this, vraiment vous etes formidable",2011-04-03 21:09:10 +0000 Sun,0,0,Twitter Web Client,fr,Marvin Anani,en
"Le grand merite revient a vous tous, qui avez relaye les infos, ensemble nous prouvons que le web ivoirien peut etre efficace. #civsocial",2011-04-03 21:10:10 +0000 Sun,3,0,Twitter Web Client,fr,manasse.dehe,fr
@diabymohamed avec @cartunelo on veut promouvoir un nouveau civ. le #civsocial et #civpaix twittons utile !,2011-04-03 21:12:59 +0000 Sun,2,0,Twitter Web Client,fr,Israël Yoroba,fr
j'aime le meilleur des fil actuelmt il permet de sauver des vie #civsocial. retwit trankil pr k'1 max de personne le sache. peased and love,2011-04-03 21:14:26 +0000 Sun,0,1,Twitter Web Client,fr,SAM Olivier,fr
J'ai perdu les nos pour LICORNE/UNOCI - URGENT pour amis .. SVP #civ2010 #civsocial,2011-04-03 21:16:50 +0000 Sun,0,0,Twitter Web Client,fr,Chloe G,en
RT @JoelleET: Gestes de 1ers secours en cas de blessure par balles #civ2010 #civsocial 1. Appelez un des numéros (cont) http://tl.gd/9l6jsq,2011-04-03 21:16:51 +0000 Sun,1,0,UberSocial Pro for iPhone,fr,۩ ♔ Ņāđīŗā ♔ ۩,fr
"@KirAfrique Numéros d'urgence en Côte d'Ivoire 58036406 EVACUATION, 06235171 ONUCI, 21235522 / 21235258 BIMA #civ2010 #civsocial",2011-04-03 21:18:43 +0000 Sun,0,0,Twitter Web Client,fr,JoelleET,en
#civsocial & #civpaix c'est nettement mieux :) #civsocial & #civpaix are far better,2011-04-03 21:20:19 +0000 Sun,0,0,Twitter Web Client,fr,Cédric D. A.,en
#CIVSocial Ma liste de numéros utiles Croix-Rouge: Cel +225 09 39 94 04 Fix 20 32 13 35 info util ONUCI (cont) http://tl.gd/9l6o16,2011-04-03 21:21:35 +0000 Sun,1,0,TwitLonger Beta,fr,Marvin Anani,en
wow #avisoci ne coupez pas notre connection ce soir si vous etiez ouvert on allait payer #svp #civ #civ2010 #civsocial,2011-04-03 21:24:45 +0000 Sun,0,0,Twitter Web Client,fr,Cédric D. A.,en
RT @Bboystyx: #CivSocial Liste des numéros utiles Croix-Rouge: +225 09 39 94 04 Fix 20 32 13 35 info util ONUCI (cont) http://tl.gd/9l6o16,2011-04-03 21:26:25 +0000 Sun,0,0,UberSocial Pro for iPhone,fr,۩ ♔ Ņāđīŗā ♔ ۩,fr
#civsocial,2011-04-03 21:26:57 +0000 Sun,0,0,Twitter Web Client,und,#UNIX#ROOT~,fr
"@JoelleET Merci, ami a Cotonou, quelqun dns famille recu balle! #civ2010 #civsocial",2011-04-03 21:29:56 +0000 Sun,0,0,Twitter Web Client,fr,Chloe G,en
"RT @Naddah: Pour pouvoir circuler librement en voiture a Angre, mettez un drapeau blanc & ils vous laisseront passer #CivSocial #civ2010",2011-04-03 21:30:39 +0000 Sun,2,0,TweetDeck,fr,William Tedje Ahouma,en
Je t'en prie ! & le fil a suivre est definitivement #CivSocial ;) @Wadjilicious,2011-04-03 21:31:51 +0000 Sun,0,0,UberSocial Pro for iPhone,fr,۩ ♔ Ņāđīŗā ♔ ۩,fr
"RT @Naddah: Pour pouvoir circuler librement en voiture a Angre, mettez un drapeau blanc & ils vous laisseront passer #CivSocial #civ2010",2011-04-03 21:32:17 +0000 Sun,4,0,Twitter Web Client,fr,marlene aymone,en
"RT @mouayoro: RT @Naddah: Pour pouvoir circuler librement en voiture a Angre, mettez un drapeau blanc #CivSocial #civ2010",2011-04-03 21:32:58 +0000 Sun,0,0,DestroyTwitter,fr,SergeMBRA ZebuGNT,fr
#civsocial. Merci a tous. Pour la Paix en CIV merci de se serrer les coudes autour de ce fil. Je vois que vous etes tous prets pr l adopter,2011-04-03 21:36:42 +0000 Sun,0,0,Twitter Web Client,fr,manasse.dehe,fr
"#civsocial.On affrontera certainement d autres situations,que chacun retienne le contact d 1 medecin ou d 1 centre de sante pres de chez lui",2011-04-03 21:39:10 +0000 Sun,0,0,Twitter Web Client,fr,manasse.dehe,fr
CHAINE DE SOLIDARITE DES DEPLACES D'ABOBO http://on.fb.me/bxSaSi #CivSocial #civ2010 #FB,2011-04-03 21:42:23 +0000 Sun,5,0,UberSocial Pro for iPhone,fr,۩ ♔ Ņāđīŗā ♔ ۩,fr
"Twittons utiles, twittons efficaces, pour sauver des vies, vi@ le Web ivoirien.#civsocial... Un seul tweet peut faire la difference, le tien",2011-04-03 21:43:24 +0000 Sun,7,0,Twitter Web Client,fr,manasse.dehe,fr
Infos à faire circuler MEDECINS ANGRÉ :dr dosso mamadou: 05 08 73 88 07 49 45 81 Dr keita :02 06 66 77 @christianmila #civsocial #civ2010,2011-04-03 21:43:35 +0000 Sun,0,0,Twitter Web Client,pt,Chloe G,en
"#civsocial fil dedie a la gestion de la crise et des victimes, actions urgentes. A relayer en priorite sur #civ2010 signalez les victimes",2011-04-03 21:45:44 +0000 Sun,9,0,Seesmic for BlackBerry,fr,Diaby Mohamed,en
"RT @diabymohamed: #civsocial fil dedie a la gestion de la crise et des victimes, actions urgentes. A relaye… (cont) http://deck.ly/~Lr2wE",2011-04-03 21:46:53 +0000 Sun,1,0,TweetDeck,fr,obamo,en
"RT #civsocial fil dedie a la gestion de la crise et des victimes, actions urgentes. A relayer en priorite sur #civ2010 signalez les victimes",2011-04-03 21:49:05 +0000 Sun,0,0,Nimbuzz Mobile,fr,Jean,fr
"Twittons utiles, twittons efficaces, pour sauver des vies, vi@ le Web ivoirien.#civsocial... Un seul tweet peut faire la difference, le tien",2011-04-03 21:49:59 +0000 Sun,5,0,Twitter Web Client,fr,Edith Brou,fr
gestes de premier secours http://bit.ly/eKsyUr #civ2010 #CivSocial,2011-04-03 21:53:27 +0000 Sun,2,1,UberSocial Pro for iPhone,fr,۩ ♔ Ņāđīŗā ♔ ۩,fr
@JoelleET #civ2010 Cool je connaissais pas le #. Continuons ds l'effort de solidarité! Je le communik à mes proches. #civsocial #cotedivoire,2011-04-03 21:54:28 +0000 Sun,0,0,Twitter Web Client,fr,businesstimesci.com,en
"@chantalrebelle , #civsocial, #civ2010, Ok bien recu",2011-04-03 21:55:43 +0000 Sun,0,0,Twitter Web Client,es,manasse.dehe,fr
"#civsocial #civ2010:Lets group together & get numbers for ABJ etc,so many have needed tonight,useful 2 have a list of numbers. RT pls! FR/EN",2011-04-03 22:00:20 +0000 Sun,0,0,Twitter Web Client,en,Chloe G,en
RT @Naddah: Je t'en prie ! & le fil a suivre est definitivement #CivSocial ;) @Wadjilicious,2011-04-03 22:02:31 +0000 Sun,0,0,TweetDeck,fr,Wadji,fr
"#civsocial #civpaix, parce qu'on peut aussi twitter utile pour la Côte d'Ivoire et pour sauver des vies. #civ2010",2011-04-03 22:10:22 +0000 Sun,8,1,Twitter Web Client,fr,Israël Yoroba,fr
"L'ONUCI ravitaille en vivres ds certaines zones - dites le a ceux qui en ont besoin.06 20 8059,20 23 80 59,46 00 01 60 /@JoelleET #CivSocial",2011-04-03 22:12:22 +0000 Sun,3,1,UberSocial Pro for iPhone,fr,۩ ♔ Ņāđīŗā ♔ ۩,fr
"#civsocial, aux dernieres nouvelles la Petite Fatime a eu de la chance, aucun organe vital, ni sa moelle epiniere n ont été touchés.#civ2010",2011-04-03 22:13:10 +0000 Sun,0,0,Twitter Web Client,fr,manasse.dehe,fr
"RT @cartunelo: #civsocial, aux dernieres nouvelles la Petite Fatime a eu de la chance, aucun organe vital, n… (cont) http://deck.ly/~ikZ0M",2011-04-03 22:13:49 +0000 Sun,0,0,TweetDeck,fr,obamo,en
#civ2010 #civsocial:A lire par chacun:Gestes de premiers secours en cas de blessure par balles. 1. Appelez un (cont) http://tl.gd/9l6jsq,2011-04-03 22:14:12 +0000 Sun,0,0,Twitter Web Client,fr,JoelleET,en
"#civ2010, #civsocial, La petite FATIME vous dit Grand Merci, elle est emue de votre action. Elle vient de rentrer au bloc operatoire.",2011-04-03 22:14:46 +0000 Sun,5,1,Twitter Web Client,fr,manasse.dehe,fr
Fatima Paule-Catherine est hors de danger. Tout s'est b1 passé. Elle reste en observation. Merci à tous pour votre mobilisation. #civsocial,2011-04-03 22:15:51 +0000 Sun,8,0,TweetDeck,fr,William Tedje Ahouma,en
"#civsocial,La petite Fatime rentre au bloc opératoire,pr qu on lui retire la balle dans le dos. A la Clinik Ste Henriette de la ¨8e tranche¨",2011-04-03 22:16:31 +0000 Sun,2,0,Twitter Web Client,fr,manasse.dehe,fr
"RT @cartunelo: #civ2010, #civsocial, La petite FATIME vous dit Grand Merci, elle est emue de votre action. Ell… (cont) http://deck.ly/~LEbuo",2011-04-03 22:19:57 +0000 Sun,2,0,TweetDeck,fr,obamo,en
Merci à toi pour cette initiative @AhoumaWilliam Fatima Paule-Catherine est hors de danger.Merci à tous pour votre mobilisation. #civsocial,2011-04-03 22:20:25 +0000 Sun,0,0,Twitter Web Client,fr,JoelleET,en
"S.O.S,#civsocial,PLEASE HELP 36 dialysis patients in Cote d Ivoire, http://on.fb.me/dR8zWn, Please Spread the word.#civ2010,#msf, #cicr",2011-04-03 22:22:01 +0000 Sun,5,0,Twitter Web Client,en,manasse.dehe,fr
"#civsocial, #civ2010,Un combat est gagné, mais 38 malades insuffisants renaux sont en danger, si rien n est fait dans les heures...",2011-04-03 22:24:36 +0000 Sun,3,0,Twitter Web Client,fr,manasse.dehe,fr
"S.O.S, #CICR, #OMS,#MSF, aidons a evacuer 38 insuffisants renaux sous-dialysés a Abidjan, #civ2010, http://on.fb.me/dR8zWn, #civsocial.",2011-04-03 22:25:45 +0000 Sun,0,0,Twitter Web Client,fr,manasse.dehe,fr
"#civsocial, #civ2010,PLEASE HELP evacuate 38 patients in #Abidjan who've been without dialysis since Wednesday http://on.fb.me/dR8zWn.",2011-04-03 22:26:25 +0000 Sun,1,0,Twitter Web Client,en,manasse.dehe,fr
Fatima Paule-Catherine est hors de danger. Tout s'est b1 passé. Elle reste en observation. Merci à tous pour votre mobilisation. #civsocial,2011-04-03 22:51:50 +0000 Sun,0,0,Twitter Web Client,fr,Edith Brou,fr
"Abonnnés MTN,recharge de crédit tel par internet (si carte) ou demander à un proche de le faire via mboasu.com #civsocial",2011-04-03 22:52:57 +0000 Sun,0,0,Twitter Web Client,fr,JoelleET,en
"#civsocial, #civ2010,PLEASE HELP evacuate 38 patients in #Abidjan who've been without dialysis since Wednesday http://on.fb.me/dR8zWn.",2011-04-03 22:53:25 +0000 Sun,5,0,Twitter Web Client,en,Edith Brou,fr
"S.O.S, #CICR, #OMS,#MSF, aidons a evacuer 38 insuffisants renaux sous-dialysés a Abidjan, #civ2010, http://on.fb.me/dR8zWn, #civsocial.",2011-04-03 22:54:24 +0000 Sun,6,0,Twitter Web Client,fr,Edith Brou,fr
@edithbrou coment peut on aider concretement ses malades renaux.de koi ont ils besoins. #civ2010 #civsocial.,2011-04-03 23:04:39 +0000 Sun,0,0,Twitter Web Client,fr,oumar diarrassouba,en
"@coteivoireunie ce un problème de locomotion, les forces en présences doivent laisser circuler les ambulances de l'HMA et du SAMU #civsocial",2011-04-03 23:20:39 +0000 Sun,0,0,Twitter Web Client,fr,Edith Brou,fr
"#civsocial fil dédié à la gestion de la crise et des victimes, actions urgentes. A relayer en priorité sur #civ2010 signalez les victimes",2011-04-03 23:45:31 +0000 Sun,0,1,Twittelator,fr,NomadVibe,fr
#civsocial Un père de famille souffrant d'insuffisance rénale a besoin d'aide pour se déplacer de Koumassi Rem… (cont) http://deck.ly/~1Av4i,2011-04-04 01:06:53 +0000 Mon,3,0,TweetDeck,fr,William Tedje Ahouma,en
"RT @yoroba: #civsocial #civpaix, parce qu'on peut aussi twitter utile pour la Côte d'Ivoire et pour sauver des vies. #civ2010",2011-04-04 05:23:37 +0000 Mon,0,0,Hootsuite,fr,Patricia Blettery,fr
"#civsocial,#civ2010,SOS ca s aggrave pour les 38 malades insuffisans rénaux qui n ont toujours pas été evacués.http://on.fb.me/e0qj9s",2011-04-04 06:22:03 +0000 Mon,0,0,Twitter Web Client,fr,manasse.dehe,fr
"#civsocial,#civ2010,SOS #cicr,38 malades insuffisants rénaux ont urgemment besoin d etre evacués,http://on.fb.me/e0qj9s+225 07 70 40 64",2011-04-04 06:26:55 +0000 Mon,0,0,Twitter Web Client,fr,manasse.dehe,fr
"S.O.S, URGENT ! 38 malades dialysants doivent etre évacues d urgences., +225 07 70 40 64,#civsocial,#civ2010, http://on.fb.me/e0qj9s",2011-04-04 06:30:11 +0000 Mon,1,0,Twitter Web Client,fr,manasse.dehe,fr
"S.O.S,#civsocial,PLEASE HELP evacuate 38 dialysis patients in Abidjan Hospital, http://on.fb.me/dR8zWn, +225 07 70 40 64.#civ2010,#msf",2011-04-04 06:32:25 +0000 Mon,0,0,Twitter Web Client,en,manasse.dehe,fr
"#civsocial, #civ2010,PLEASE HELP evacuate 38 patients in #Abidjan who've been without dialysis since Wednesday, +225 07 70 40 64.",2011-04-04 06:33:34 +0000 Mon,3,0,Twitter Web Client,en,manasse.dehe,fr
4ème jours de Guerre à Abidjan et début d'une prise de conscience des internautes ivoiriens.: http://t.co/BZSbuhM #civ2010 #civsocial #civ,2011-04-04 06:34:06 +0000 Mon,1,0,Twitter for Websites,fr,Christian H. ROLAND,fr
"Un PAPA insuffisant rénal a besoin d'aide pour se déplacer de Koumassi au CHU de Treichville.07 09 23 09/ 01 01 30 47,#civsocial,#civ2010",2011-04-04 06:40:22 +0000 Mon,5,0,Twitter Web Client,fr,manasse.dehe,fr
"#civsocial, #civ2010,PLEASE HELP evacuate 38 patients in #Abidjan who've been without dialysis since Wednesday, +225 07 70 40 64.#cicr",2011-04-04 07:01:51 +0000 Mon,0,0,Twitter Web Client,en,manasse.dehe,fr
"Besoin d'aide humanitaire a #Abidjan. Besoin d'ambulances et de médicaments, d'eau et de rations aliment. #civ2010 PLS RT #civsocial",2011-04-04 07:02:14 +0000 Mon,3,0,Twitter for BlackBerry®,fr,Paul Camille,fr
"S.O.S, URGENT ! 38 malades dialysants doivent etre évacues d urgences., +225 07 70 40 64,#civsocial,#civ2010, http://on.fb.me/e0qj9s,#cicr",2011-04-04 07:03:01 +0000 Mon,1,0,Twitter Web Client,fr,manasse.dehe,fr
"#civsocial, #civ2010,PLEASE HELP evacuate 38 patients in Abidjan who've been without dialysis since Wednesday, +225 07 70 40 64.",2011-04-04 07:07:14 +0000 Mon,0,0,Twitter Web Client,en,manasse.dehe,fr
"S.O.S, URGENT ! 38 malades dialysants doivent etre évacués d urgences., +225 07 70 40 64,#civsocial,#civ2010, http://on.fb.me/e0qj9s",2011-04-04 07:07:57 +0000 Mon,0,0,Twitter Web Client,fr,manasse.dehe,fr
"S.O.S, #civsocial, #civ2010,PLEASE HELP evacuate 38 patients in Abidjan who've been without dialysis since Wednesday, +225 07 70 40 64.",2011-04-04 07:08:27 +0000 Mon,0,0,Twitter Web Client,en,manasse.dehe,fr
"Besoin d'aide humanitaire a #Abidjan. Besoin d'ambulances et de médicaments, d'eau et de rations aliment. #civ2010 PLS RT #civsocial",2011-04-04 07:14:14 +0000 Mon,1,0,Twitter Web Client,fr,manasse.dehe,fr
"S.O.S, #civsocial, PLEASE HELP evacuate 38 patients in Abidjan who've been without dialysis since Wednesday, +225 07 70 40 64.#civ2010,",2011-04-04 07:20:04 +0000 Mon,0,0,Twitter Web Client,en,manasse.dehe,fr
"S.O.S, URGENT ! 38 malades dialysants doivent etre évacués d urgences., +225 07 70 40 64,#civsocial, http://on.fb.me/e0qj9s #civ2010,",2011-04-04 07:21:59 +0000 Mon,0,0,Twitter Web Client,fr,manasse.dehe,fr
Pour faire un transfert de crédit téléphonique via le net depuis l'etranger en Cote d'Ivoire ►► http://bit.ly/e6W6rC #CivSocial #civ2010,2011-04-04 07:22:03 +0000 Mon,1,0,UberSocial Pro for iPhone,fr,۩ ♔ Ņāđīŗā ♔ ۩,fr
@nnenna filtré avec 1 tissus et faire bouillir ==&gt; ok eau potable #civ2010 #civsocial,2011-04-04 07:26:08 +0000 Mon,0,0,Mobile Web,fr,ZOUMANA,fr
"URGENT Besoin d'aide humanitaire a #Abidjan Besoin d'ambulances & de médicaments, d'eau &de rations aliment. /@Camso2010 #Civ2010 #Civsocial",2011-04-04 07:27:01 +0000 Mon,4,0,UberSocial Pro for iPhone,fr,۩ ♔ Ņāđīŗā ♔ ۩,fr
Pour faire un transfert de crédit tél. via le net depuis l'étranger en Cote d'Ivoire ►► http://bit.ly/e6W6rC #CivSocial #civ2010 via @Naddah,2011-04-04 07:29:25 +0000 Mon,0,0,Twitter for BlackBerry®,fr,Paul Camille,fr
"@Naddah URGENT Besoin d'aide humanitair a #Abidjan d'ambulances & de médicaments, d'eau &de rations aliment. /@Camso2010 #Civ2010 #Civsocial",2011-04-04 07:30:09 +0000 Mon,0,0,Twitter Web Client,fr,emkachred 3allekher,fr
Pour faire un transfert de crédit téléphonique via le net depuis l'etranger en Cote d'Ivoire ►► http://bit.ly/e6W6rC #CivSocial #civ2010,2011-04-04 07:30:49 +0000 Mon,0,0,Twitter for BlackBerry®,fr,Satan l'Endiablé,fr
"#civsocial, S.O.S,#civ2010,PLEASE HELP evacuate 38 patients in Abidjan who've been without dialysis since Wednesday, +225 07 70 40 64.",2011-04-04 07:34:33 +0000 Mon,1,0,Twitter Web Client,en,manasse.dehe,fr
"S.O.S Abidjan, URGENT ! 38 malades dialysants doivent etre évacués d urgences., +225 07 70 40 64,#civsocial,#civ2010, http://on.fb.me/e0qj9s",2011-04-04 07:35:39 +0000 Mon,4,0,Twitter Web Client,fr,manasse.dehe,fr
#civ2010 #civsocial Eau insalubre? Filtrer avec tissus. 1 cuillère à soupe de javelle pour 6 a 8 lit d'eau. attendre 15 mn ==&gt;ok eau potable,2011-04-04 07:46:16 +0000 Mon,7,0,Twitter Web Client,fr,ZOUMANA,fr
#civ2010 #civsocial Eau insalubre? Filtrer avec tissus. 1 cuillère à soupe de javelle pour 6 a 8 lit d'eau. attendre 15 mn =&gt;ok eau potable,2011-04-04 07:56:19 +0000 Mon,0,0,Twitter Web Client,fr,Rico,fr
"RT @sanders225: RT @Naddah: URGENT Humanitarian needs #Abidjan Need ambulances & meds, water & food. /@Camso2010 #Civ2010 #Civsocial",2011-04-04 08:00:55 +0000 Mon,1,0,Hootsuite,en,Jeanette Mallet,en
RT @naddah: To do an electronic credit transfer via net from overseas in Cote d'Ivoire ►► http://ow.ly/4spVk #CivSocial #civ2010,2011-04-04 08:02:20 +0000 Mon,2,1,Hootsuite,en,Jeanette Mallet,en
Orange Transfert Pays pour recharger ou faire recharger vos crédits par internet http://www.transfertpays.com/ #civ2010 #civsocial,2011-04-04 08:13:02 +0000 Mon,6,0,Twitter Web Client,fr,JoelleET,en
"S.O.S, URGENT ! 38 malades dialysants doivent etre évacués d urgences. Abidjan, +225 07 70 40 64,#civsocial,#civ2010, http://on.fb.me/e0qj9s",2011-04-04 08:15:45 +0000 Mon,5,0,Twitter Web Client,fr,manasse.dehe,fr
"#civsocial, S.O.S Abidjan,#civ2010,PLEASE HELP evacuate 38 patients who've been without dialysis since Wednesday, +225 07 70 40 64.",2011-04-04 08:16:46 +0000 Mon,0,0,Twitter Web Client,en,manasse.dehe,fr
"SOS.Un PAPA insuffisant rénal a besoin d'aide pour se déplacer de Koumassi au CHU de Treichville07 09 23 09/ 01 01 30 47,#civsocial,#civ2010",2011-04-04 08:20:33 +0000 Mon,1,0,Twitter Web Client,fr,manasse.dehe,fr
"#civsocial, S.O.S Abidjan,#civ2010,PLEASE HELP evacuate 38 patients. manasse.dehe@gmail.com or manasse.dehe@akendewa.ci",2011-04-04 08:41:49 +0000 Mon,0,0,Twitter Web Client,en,manasse.dehe,fr
S.O.S Abidjan - PLEASE HELP evacuate 38 patients. manasse.dehe@gmail.com or manasse.dehe@akendewa.ci /@cartunelo #CivSocial #Civ2010,2011-04-04 08:49:48 +0000 Mon,0,0,UberSocial Pro for iPhone,en,۩ ♔ Ņāđīŗā ♔ ۩,fr
#civsocial Jè une amie ki è à Cocody ki n'a plu de lait or son BB de 10 mois. S k'on peu fèr kele choz?,2011-04-04 08:53:41 +0000 Mon,0,0,TweetDeck,ht,obamo,en
"""@Naddah: URGENT Besoin d'aide humanitaire a Abidjan Besoin d'ambulances & de médicaments d'eau &de rations aliment. /@Camso2010 #Civsocial",2011-04-04 09:03:25 +0000 Mon,0,0,Twitter for BlackBerry®,fr,Bismillah,fr
"Si en France & difficulté de rechargement via web orange,achetez un ""ticket transfert Orange"" ds un tabac pour recharger #civsocial #civ2010",2011-04-04 09:18:15 +0000 Mon,0,0,Twitter Web Client,fr,JoelleET,en
Transfert de crédits -MTN par web: http://bit.ly/i4hrFE -Orange par web:http://bit.ly/eJmSqf ou Tick Tranfert en tabac #civ2010 #civsocial,2011-04-04 09:23:50 +0000 Mon,2,0,Twitter Web Client,fr,JoelleET,en
"Le PAPA sous-dyalisé est tjrs a Koumassi , alors qu'il doit être o CHU de treichville avant midi, #civsocial,07 09 23 09/ 01 01 30,#civ2010",2011-04-04 09:28:47 +0000 Mon,6,0,Twitter Web Client,fr,manasse.dehe,fr
"#civsocial,#civ2010, SOS recherchons des medicaments contre la tension, medicraine, le patient est du côté de l'embassade des etats unis.",2011-04-04 09:32:40 +0000 Mon,0,0,Twitter Web Client,fr,manasse.dehe,fr
"#civsocial,#civ2010, SOS recherchons des medicaments contre la tension, medicraine, le patient est du côté de l'embassade des etats unis.",2011-04-04 09:34:52 +0000 Mon,6,0,Twitter Web Client,fr,Israël Yoroba,fr
"SOSUrgent, un blessé par balle perdue aux 2 plateaux BMW__Besoin d etre transporte.....01015464 OU au 22474276 MERCI, #civsocial, #civ2010",2011-04-04 09:40:48 +0000 Mon,3,0,Twitter Web Client,fr,manasse.dehe,fr
"Pour les Mediacaments contre la tension, Elle s'appelle Tantie adèle et est au 01938733, #civ2010, #civsocial",2011-04-04 09:42:46 +0000 Mon,2,0,Twitter Web Client,fr,manasse.dehe,fr
"RT @cartunelo: Pour les Mediacaments contre la tension, Elle s'appelle Tantie adèle et est au 01938733, #civ2010, #civsocial",2011-04-04 09:43:24 +0000 Mon,1,0,TweetDeck,fr,obamo,en
"@cartunelo‎ Pour les Médicaments contre la tension, Elle s'appelle Tantie adèle et est au 01938733, #civ2010, #civsocial",2011-04-04 09:43:36 +0000 Mon,0,0,Echofon,fr,Françafrique,fr
"@yoroba , Elle s'appelle Adele et est au 01938733. Elle a besoin de medicaments et de soins contre la tension. Merci, #civsocial,#civ2010",2011-04-04 09:44:26 +0000 Mon,2,0,Twitter Web Client,fr,manasse.dehe,fr
#civsocial all running out of phone credit http://is.gd/nTfEFi #IvoryCoast #civ2010 Any1 got clout 2 lobby Orange/MTN/etc 2 allow free SMS?,2011-04-04 09:47:41 +0000 Mon,0,0,Twitter Web Client,en,Bugbow,en
#civsocial Jè une amie ki è à Cocody ki n'a plu de lait or son BB de 10 mois. S k'on peu fèr kele choz? #civ2010,2011-04-04 09:47:57 +0000 Mon,2,0,TweetDeck,ht,obamo,en
[DIRECT] Les Ivoiriens se servent de @Twitter pour s'entraider à Abidjan http://bit.ly/icHRDN #civ2010 #Civsocial,2011-04-04 09:48:13 +0000 Mon,3,0,Seesmic Desktop,fr,TV5MONDE Info,fr
